Date,Current Index,%Change,Opening,High,Low,Trading Volume (shr),Trading Value (KHR),Market Cap.(Mil.KHR)
2017-08-28,338.58,0.57,337.11,338.58,336.04,8811,38154300,1209333
2017-08-25,336.65,0.53,336.69,336.69,336.65,1410,6414900,1202423
2017-08-24,334.86,0.0,334.86,334.86,334.74,800,4022000,1196043
2017-08-23,334.86,0.09,335.03,335.03,333.17,5388,20049680,1196043
2017-08-22,335.15,0.53,336.93,337.42,335.15,25362,112332590,1197078
2017-08-21,336.93,0.1,336.59,337.4,336.59,1472,6480260,1203454
2017-08-18,336.59,0.24,335.78,336.59,335.2,5538,23559640,1202215
2017-08-17,335.78,0.76,333.26,335.78,333.26,650,2950500,1199319
2017-08-16,333.26,0.39,334.55,334.55,331.96,1360,5796800,1190317
2017-08-15,334.55,0.51,336.28,336.28,334.55,7202,28842840,1194949
2017-08-14,336.28,0.0,336.28,336.28,336.28,1675,6837000,1201133
2017-11-08,336.28,0.26,337.14,337.25,336.28,20,99600,1201133
2017-10-08,337.14,0.66,334.94,337.14,334.94,5200,20345000,1204174
2017-09-08,334.94,0.18,332.45,334.94,332.45,11558,48045280,1196346
2017-08-08,334.35,0.0,334.35,334.35,334.23,1200,5958000,1194208
2017-07-08,334.35,0.07,334.57,334.57,334.35,2410,9831000,1194208
2017-04-08,334.57,0.73,333.11,334.57,333.11,20769,83803060,1195008
2017-03-08,332.15,0.05,329.72,332.15,329.6,15079,60850140,1186364
2017-02-08,332.0,0.07,332.73,332.73,331.41,9911,47778810,1185824
2017-01-08,332.24,0.04,332.59,332.7,331.2,11945,55502040,1186690
2017-07-31,332.36,0.25,331.99,332.68,331.99,78419,395214590,1187131
2017-07-28,331.52,0.46,333.29,333.29,331.52,1778,7526740,1184131
2017-07-27,333.05,0.0,333.05,333.05,332.58,540,2649200,1189569
2017-07-26,333.05,0.05,333.21,333.21,333.05,930,3611600,1189569
2017-07-25,333.21,0.22,332.48,333.44,332.48,63,318780,1190147
2017-07-24,332.48,0.31,331.44,332.48,331.44,3470,16216700,1187544
2017-07-21,331.44,0.18,330.83,331.44,330.41,3918,15730200,1183823
2017-07-20,330.83,0.03,330.92,331.5,330.28,3916,13905800,1181634
2017-07-19,330.92,0.44,332.37,332.37,330.92,3455,17049500,1181965
2017-07-18,332.37,0.02,332.44,333.41,332.07,1578,7555440,1187155
2017-07-17,332.44,0.44,333.91,333.91,330.58,1362,5789650,1187388
2017-07-14,333.91,0.24,334.71,334.71,333.25,2083,7980400,1192646
2017-07-13,334.71,0.45,332.72,334.71,331.7,8987,27848940,1195501
2017-12-07,333.2,0.16,333.64,333.64,333.2,1000,5080000,1190106
2017-11-07,332.68,0.24,331.88,332.68,329.78,26044,125748120,1188246
2017-10-07,331.88,0.02,330.97,331.88,330.65,2638,10443440,1185413
2017-07-07,331.94,0.29,330.97,331.94,330.51,4721,20716360,1185598
2017-06-07,330.97,0.4,332.29,332.41,330.97,1822,8814040,1182159
2017-05-07,332.29,0.6,329.33,332.9,327.22,939498,2410927140,1186873
2017-04-07,330.3,0.01,330.33,330.33,328.29,50755,202089500,1179763
2017-03-07,330.33,0.64,328.24,330.37,328.24,15169,59701600,1179849
2017-06-30,328.24,0.1,327.92,328.4,327.92,5741,22169120,1172401
2017-06-29,327.92,0.15,327.42,327.92,326.85,10400,51760000,1171243
2017-06-28,327.42,0.11,327.07,327.42,326.85,3793,17313050,1169485
2017-06-27,327.07,0.33,328.14,328.14,327.07,1300,6440000,1168202
2017-06-26,328.14,0.12,328.55,328.78,328.14,520,2600000,1172047
2017-06-23,328.55,0.62,330.49,330.49,326.26,5770,25395900,1173513
2017-06-22,330.59,0.82,333.31,333.31,330.59,469254,1213970620,1180804
2017-06-21,333.31,0.0,333.3,333.31,332.49,10300,47428620,1190520
2017-06-20,333.3,0.03,333.19,333.3,333.19,1200,5840000,1190477
2017-06-16,333.19,0.11,332.83,333.43,332.83,4473,17380320,1190064
2017-06-15,332.83,0.16,332.3,332.83,331.72,4140,18715100,1188804
2017-06-14,332.3,0.44,333.29,333.29,330.26,478266,1251121650,1186900
2017-06-13,333.78,0.03,334.14,334.14,331.64,26673,122530180,1192174
2017-12-06,333.89,0.28,333.81,333.95,332.15,21475,101401040,1192564
2017-09-06,332.96,0.0,332.96,332.96,331.92,16278,79188600,1189274
2017-08-06,332.96,0.56,334.06,334.06,331.68,24628,124320180,1189274
2017-07-06,334.83,0.11,334.1,334.83,332.27,9605,46501740,756055
2017-06-06,334.47,0.19,331.24,334.72,329.96,18765,77272560,755228
2017-05-06,335.09,0.15,335.6,335.6,333.22,11200,51365000,756634
2017-02-06,335.6,0.15,336.11,336.11,333.73,13612,66594680,757792
2017-05-31,336.11,2.24,328.75,336.11,327.47,6518,29964680,758949
2017-05-30,328.75,1.91,334.98,335.55,328.75,8931,38399300,742314
2017-05-29,335.16,0.6,333.16,335.86,333.16,6050,27191000,756799
2017-05-26,333.16,0.27,332.26,336.7,329.88,9150,43733000,752282
2017-05-25,332.26,2.12,339.45,339.45,332.26,9740,42514600,750252
2017-05-24,339.45,0.61,337.4,339.45,333.22,17363,70426170,766486
2017-05-23,337.4,0.23,338.17,338.17,336.12,17028,70574090,761846
2017-05-22,338.17,1.27,342.53,342.53,338.17,5584,21690960,763589
2017-05-19,342.53,1.06,340.24,342.53,336.94,4920,23017400,773443
2017-05-18,338.94,1.37,336.38,338.94,334.18,6680,31689700,765328
2017-05-17,334.36,1.35,340.85,340.85,334.18,9005,37027240,754987
2017-12-05,338.93,0.57,336.63,338.93,336.08,21829,107703000,765297
2017-11-05,337.0,1.31,342.9,342.9,337.0,6472,21723100,760948
2017-09-05,341.47,0.51,341.29,341.47,339.82,6059,29301420,771043
2017-08-05,339.75,0.7,342.13,342.13,339.75,26261,125092240,767151
2017-05-05,342.13,0.7,342.22,342.22,339.24,17443,82350620,772534
2017-04-05,344.53,0.15,344.02,344.53,344.02,3010,15027200,777953
2017-03-05,344.02,0.22,343.25,344.79,342.33,22174,108071160,776795
2017-02-05,343.25,0.52,345.04,345.04,343.25,1084,3547800,775056
2017-04-28,345.04,0.33,343.91,345.04,343.91,110,527700,779107
2017-04-27,343.91,0.01,343.89,344.31,343.54,17350,74375400,776544
2017-04-26,343.89,0.25,344.75,345.26,339.14,5675,19010600,776514
2017-04-25,344.75,0.95,342.26,344.75,340.24,19976,102965040,778449
2017-04-24,341.52,0.12,341.92,342.47,337.68,20564,94570720,771162
2017-04-21,341.92,1.11,345.76,345.76,338.04,13490,62834780,772069
2017-04-20,345.76,2.13,353.3,353.3,345.76,200,902000,780737
2017-04-19,353.3,0.22,354.07,354.07,353.3,200,856000,797755
2017-04-18,354.07,1.43,359.21,359.21,354.07,3036,14182620,799495
2017-04-13,359.21,1.38,354.33,359.21,354.33,892,2717900,811088
2017-12-04,354.33,0.99,357.87,357.87,354.33,150,631000,800073
2017-11-04,357.87,0.62,355.68,357.87,355.68,1400,6442500,808073
2017-10-04,355.68,0.27,356.64,356.64,355.68,1416,6971180,803133
2017-07-04,356.64,0.89,353.48,356.64,353.48,749,2957710,805286
2017-06-04,353.48,0.17,352.89,353.48,352.89,0,0,798163
2017-05-04,352.89,0.17,353.48,353.67,352.13,33277,170076080,796838
2017-04-04,353.48,0.4,354.9,354.9,353.48,345,1442000,798167
2017-03-04,354.9,1.52,360.36,360.36,354.9,497,2058000,801367
2017-03-31,360.36,0.63,358.11,360.36,357.34,2541,11426380,813695
2017-03-30,358.11,0.68,353.64,358.11,353.64,8260,23513600,808626
2017-03-29,355.69,0.33,354.51,355.69,353.23,2146,10641620,803160
2017-03-28,354.51,0.55,354.17,354.88,354.17,684,1922280,800486
2017-03-27,356.47,0.54,354.57,356.47,353.47,6150,27160000,804923
2017-03-24,354.57,0.96,351.21,354.57,351.21,10107,27834640,800623
2017-03-23,351.21,0.05,351.03,351.21,349.93,5097,21866200,793036
2017-03-22,351.03,0.1,350.84,351.03,350.84,830,2781230,792623
2017-03-21,351.39,0.0,351.39,351.39,351.39,15924,81449800,793450
2017-03-20,351.39,0.15,351.91,351.91,351.39,8123,41603600,793450
2017-03-17,351.91,0.0,351.91,351.91,351.91,56291,237189000,794608
2017-03-16,351.91,1.08,351.14,351.91,351.14,10023,41401160,794608
2017-03-15,355.76,1.15,351.72,355.76,351.72,546,2788600,803305
2017-03-14,351.72,0.0,356.53,356.53,351.55,3307,15693400,794194
2017-03-13,351.72,0.05,351.91,351.91,351.72,15956,82720860,794194
2017-10-03,351.91,0.04,351.52,353.45,351.52,12099,43546250,794608
2017-09-03,351.78,3.24,340.73,351.78,337.4,1325,4030000,794317
2017-07-03,340.73,2.21,348.44,350.75,340.73,1380,5522800,769378
2017-06-03,348.44,0.27,349.39,349.39,348.44,6900,27600000,786773
2017-03-03,349.39,1.02,345.85,349.39,345.85,500,2010000,788926
2017-02-03,345.85,0.56,343.94,345.85,343.17,9179,36535720,780926
2017-01-03,343.94,0.6,341.89,343.94,341.89,30,83400,776623
2017-02-28,341.89,0.6,343.94,343.94,341.89,5028,13787720,771993
2017-02-27,343.94,0.99,347.39,347.39,343.94,827,2580640,776623
2017-02-24,347.39,0.0,347.39,347.39,347.39,0,0,784402
2017-02-23,347.39,0.69,349.81,349.81,347.39,140,386700,784402
2017-02-22,349.81,0.09,350.11,350.11,346.22,133,554040,789865
2017-02-21,350.11,2.29,358.32,358.32,350.11,1400,5072000,790556
2017-02-20,358.32,0.64,358.32,358.32,358.32,749,3100860,809099
2017-02-17,360.64,0.7,358.15,360.64,358.15,75,365300,814317
2017-02-16,358.15,0.08,357.88,360.2,357.88,1709,6919080,808695
2017-02-15,357.88,1.31,362.64,365.41,357.88,340,1529320,808106
2017-02-14,362.64,1.74,356.43,362.64,356.43,366,1602560,818838
2017-02-13,356.43,2.12,349.03,356.43,349.03,1855,7671680,804820
2017-10-02,349.03,0.67,346.76,349.03,346.76,690,2884000,788123
2017-09-02,351.38,0.26,350.47,351.38,350.47,20,106000,793428
2017-08-02,350.47,0.71,351.19,351.19,347.65,47,128480,791359
2017-07-02,352.99,1.62,358.82,358.82,352.99,61,224500,797044
2017-06-02,358.82,0.54,356.88,358.82,356.88,190,972100,810228
2017-03-02,360.78,0.96,360.01,360.78,360.01,2,9480,814644
2017-02-02,364.26,0.22,363.45,364.26,358.18,373,1530400,822505
2017-01-02,363.45,0.49,365.25,365.25,363.45,102,416160,820680
2017-01-31,365.25,0.31,366.38,366.38,362.71,4551,18931320,824738
2017-01-30,366.38,0.33,367.6,367.6,366.38,0,0,827278
2017-01-27,367.6,1.09,364.51,367.6,363.78,81730,414943800,830035
2017-01-26,363.65,0.76,360.91,363.65,360.91,825,3440400,821120
2017-01-25,360.91,0.41,355.54,360.91,355.54,170,814200,814941
2017-01-24,359.43,2.06,363.13,363.84,359.43,2485,12120200,811602
2017-01-23,366.99,0.45,365.36,366.99,359.83,14969,63708400,828656
2017-01-20,365.36,1.77,368.2,369.97,365.36,15576,52638000,824993
2017-01-19,371.94,0.08,372.23,376.08,370.31,3578,14317480,839848
2017-01-18,372.23,0.22,371.41,372.23,360.23,7277,30167400,840496
2017-01-17,371.41,0.59,369.24,371.41,364.99,249,1103800,838654
2017-01-16,369.24,0.35,367.96,372.58,366.74,7571,31755820,833756
2017-01-13,367.96,1.16,369.95,369.95,364.26,3832,16643620,830859
2017-12-01,372.26,2.13,366.57,372.26,365.47,22001,77790320,840575
2017-11-01,364.51,1.64,370.58,370.58,361.71,1345,5182000,823058
2017-10-01,370.58,0.67,368.82,371.9,364.31,4457,21941870,836765
2017-09-01,368.11,0.41,366.62,369.08,364.06,2971,12769150,831193
2017-06-01,366.62,0.03,363.35,366.62,361.3,18166,89898780,827829
2017-05-01,366.73,1.94,361.52,366.73,356.83,8994,42059920,828071
2017-04-01,359.75,0.2,360.47,362.6,355.85,11492,54407000,812313
2017-03-01,360.47,1.17,356.31,360.47,354.73,1948,8414380,813950
2016-12-30,356.31,1.2,349.02,356.31,349.02,51390,198548620,804540
2016-12-29,352.1,0.33,349.14,352.1,349.14,18038,63201530,795047
2016-12-28,350.93,0.07,347.61,352.22,346.32,33812,106932890,792412
2016-12-27,350.69,1.32,342.03,350.69,342.03,9600,30811250,791854
2016-12-26,346.13,0.65,343.89,346.29,343.64,7793,28473930,781575
2016-12-23,343.89,2.45,334.36,343.89,334.36,2700,10146990,776514
2016-12-22,335.67,1.66,336.58,336.58,331.19,15303,59781630,757935
2016-12-21,330.19,1.93,325.47,330.19,325.47,2663,10583610,745568
2016-12-20,323.93,1.2,321.63,323.93,321.63,2510,8293480,731440
2016-12-19,320.09,0.16,319.59,321.89,319.59,4968,18359040,722774
2016-12-16,319.59,0.18,316.44,319.59,312.08,5361,16082960,721629
2016-12-15,319.0,1.74,315.31,319.0,312.48,11457,30077060,720305
2016-12-14,313.54,0.29,312.62,313.96,308.54,2235,6223530,707981
2016-12-13,312.62,0.63,310.67,312.62,308.47,15837,37576910,705899
2016-12-12,310.67,0.16,310.18,310.71,306.85,23143,52009150,701499
2016-09-12,310.18,0.87,310.0,311.51,305.67,2033,6695360,700396
2016-08-12,312.9,0.28,312.13,312.9,307.59,1062,4023960,706535
2016-07-12,313.79,1.11,310.35,313.79,304.74,1272,4091880,708539
2016-06-12,310.35,0.43,306.63,311.29,304.58,2063,6247020,700781
2016-05-12,309.01,1.39,313.2,316.09,309.01,2676,7594140,697751
2016-02-12,313.38,0.41,312.35,316.27,308.13,2038,7114850,707606
2016-01-12,314.66,1.59,321.03,321.03,314.66,583,2235570,710503
2016-11-30,319.75,0.78,318.56,319.79,316.71,507,1602020,721990
2016-11-29,317.28,0.16,316.77,323.44,312.41,2970,10139120,716411
2016-11-28,316.77,1.59,320.11,321.39,315.85,1665,6571520,715259
2016-11-25,321.88,0.24,320.27,322.65,320.27,390,1869000,726800
2016-11-24,322.65,2.17,329.04,329.04,322.65,936,3267460,728539
2016-11-23,329.81,0.25,330.76,330.76,324.42,1244,4653770,744712
2016-11-22,328.99,0.29,329.95,329.95,328.99,1121,3321280,742852
2016-11-21,329.95,0.54,331.48,332.25,328.49,62034,264583310,745030
2016-11-18,331.74,1.25,327.63,331.74,327.63,13758,57377980,749070
2016-11-17,327.63,0.4,326.31,327.63,326.31,530,1912600,739797
2016-11-11,326.31,0.71,324.0,326.31,323.23,96537,403474020,736816
2016-10-11,324.0,0.16,323.47,324.0,323.47,0,0,731601
2016-08-11,323.47,0.44,322.05,323.47,322.05,0,0,730401
2016-07-11,322.05,0.64,320.0,322.05,320.0,300,1242000,727201
2016-04-11,320.0,0.61,318.06,320.0,318.06,2020,5226000,722571
2016-03-11,318.06,0.34,319.68,319.68,316.82,4724,19977440,718171
2016-02-11,319.13,0.24,319.13,319.13,319.13,1603,6732600,720589
2016-01-11,318.36,0.0,320.92,320.92,316.52,1150,3446000,718850
2016-10-31,318.36,0.66,318.36,318.36,318.36,5269,12598620,718850
2016-10-28,320.48,1.03,323.82,323.82,320.48,897,2507860,723650
2016-10-27,323.82,1.64,329.21,329.21,323.82,20496,81795700,731177
2016-10-26,329.21,0.0,329.21,329.21,329.21,2520,6356000,743353
2016-10-25,329.21,0.22,329.95,329.95,329.06,12711,61586300,743353
2016-10-21,329.95,0.94,326.87,329.95,324.48,15969,53170680,745024
2016-10-20,326.87,0.49,328.48,328.48,326.87,829,3850800,738066
2016-10-19,328.48,0.95,331.62,331.62,328.48,1486,6215200,741721
2016-10-18,331.62,0.0,331.62,331.62,331.62,0,0,748800
2016-10-17,331.62,1.15,335.47,338.8,331.62,83003,237524960,748800
2016-10-14,335.47,0.0,335.47,335.47,335.47,350,1122500,757494
2016-10-13,335.47,0.0,335.47,335.47,335.47,0,0,757494
2016-12-10,335.47,0.46,337.01,337.01,335.47,465,1545000,757494
2016-11-10,337.01,1.39,332.39,337.01,332.39,90000,399600000,760973
2016-10-10,332.39,0.0,332.39,333.16,332.39,22009,89866020,750536
2016-07-10,332.39,0.23,331.62,332.39,330.34,66251,179255190,750536
2016-06-10,331.62,1.47,328.8,331.62,328.8,2513,7270160,748800
2016-05-10,328.09,2.52,328.09,328.09,328.09,3701,15840280,740827
2016-04-10,336.56,0.26,337.45,337.45,336.56,0,0,759961
2016-09-29,337.45,0.0,337.45,337.45,337.45,400,1060000,761961
2016-09-28,337.45,0.0,337.45,337.45,337.45,0,0,761961
2016-09-27,337.45,0.0,337.45,337.45,337.45,100,265000,761961
2016-09-26,337.45,0.52,339.22,339.22,337.45,1376,4150800,761961
2016-09-23,339.22,1.6,339.22,339.22,339.22,1087,4332200,765961
2016-09-22,344.73,0.99,345.5,345.5,344.73,7655,21816750,778398
2016-09-21,348.16,0.87,351.21,351.21,348.16,1151,3090050,786138
2016-09-20,351.21,0.15,350.7,351.21,350.7,520,1455600,793031
2016-09-19,350.7,0.0,350.7,350.7,350.7,0,0,791877
2016-09-16,350.7,0.66,351.98,351.98,350.7,17020,48305600,791877
2016-09-15,353.04,0.8,355.88,355.88,353.04,586,1902160,797171
2016-09-14,355.88,0.0,355.88,355.88,355.88,720,1995600,803571
2016-09-13,355.88,0.84,358.89,358.89,353.09,4200,19289700,803571
2016-12-09,358.89,1.08,355.04,358.89,355.04,197,978160,810371
2016-09-09,355.04,0.0,355.04,355.04,355.04,1342,5561520,801674
2016-08-09,355.04,1.42,360.16,360.16,354.51,26993,104488080,801674
2016-07-09,360.16,0.07,360.42,360.42,357.6,2590,9742000,813242
2016-06-09,360.42,0.98,361.3,361.3,360.42,8650,35825000,813821
2016-05-09,356.91,0.35,355.65,356.91,349.31,20200,72432000,805905
2016-02-09,355.65,0.15,355.13,355.65,348.78,19023,64306900,803063
2016-01-09,355.13,0.3,354.06,355.13,350.73,5400,19375000,801876
2016-08-31,354.06,0.95,355.13,355.13,352.29,14753,51403620,799476
2016-08-30,357.44,0.8,354.6,357.44,354.6,10200,28092000,807095
2016-08-29,354.6,1.8,360.34,360.34,354.6,1000,3944000,800695
2016-08-26,361.11,1.54,358.45,361.11,358.45,162690,465293400,815379
2016-08-25,355.63,0.17,356.23,356.41,352.81,18512,83100320,803013
2016-08-24,356.23,0.84,359.25,362.44,356.23,25100,113094000,804373
2016-08-23,359.25,0.93,362.62,362.62,359.25,37000,134790000,811186
2016-08-22,362.62,0.0,362.62,362.62,362.62,0,0,818800
2016-08-19,362.62,0.73,362.8,362.8,362.62,33224,125439200,818800
2016-08-18,365.28,0.1,365.64,365.64,365.28,0,0,824814
2016-08-17,365.64,0.07,365.72,365.72,363.06,37200,143752000,825614
2016-08-16,365.9,0.05,365.72,365.9,365.72,7350,37884000,826206
2016-08-15,365.72,0.0,365.72,365.72,365.72,100,464000,825792
2016-12-08,365.72,0.16,365.12,365.72,362.29,27951,106239900,825792
2016-11-08,365.12,0.63,367.44,367.44,365.12,17227,79588740,824453
2016-10-08,367.44,0.44,365.84,367.79,365.48,1746,8371560,829671
2016-09-08,365.84,0.05,365.67,365.84,365.67,19000,75620000,826080
2016-08-08,365.67,0.0,365.67,365.67,365.67,0,0,825680
2016-05-08,365.67,0.0,365.67,365.67,365.67,0,0,825680
2016-04-08,365.67,0.28,365.94,367.74,365.67,24830,99620960,825680
2016-03-08,366.71,0.24,366.36,366.71,366.36,7569,22008000,828041
2016-02-08,365.84,0.07,365.59,365.84,365.59,1550,5345000,826080
2016-01-08,365.59,1.25,365.59,365.59,365.59,1745,8061900,825502
2016-07-29,370.21,0.07,370.47,370.47,370.21,10050,26670000,835938
2016-07-28,370.47,0.0,370.47,370.47,370.47,4445,12742300,836517
2016-07-27,370.47,0.06,370.23,371.0,370.23,17418,72111320,836517
2016-07-26,370.23,0.05,370.05,370.23,370.05,6610,35812000,835991
2016-07-25,370.05,0.64,372.43,372.43,370.05,5000,13250000,835578
2016-07-22,372.43,0.98,368.99,372.43,368.99,14401,50266000,840958
2016-07-21,368.81,1.15,373.09,373.09,368.81,8384,27454590,832772
2016-07-20,373.09,0.08,372.8,374.63,371.3,4580,13628000,842449
2016-07-19,372.8,0.77,375.5,375.5,372.17,3290,12140600,841782
2016-07-18,375.68,0.55,373.61,375.68,372.07,8523,33181320,848289
2016-07-15,373.61,0.64,371.25,373.61,370.74,1527,4054060,843610
2016-07-14,371.25,0.91,374.66,374.84,371.25,1919,6983850,838284
2016-07-13,374.66,0.21,373.89,375.43,371.58,16633,79221100,845981
2016-12-07,375.43,0.86,372.35,375.43,368.5,12833,50985420,847720
2016-11-07,372.24,0.85,375.06,375.43,372.24,4048,17829200,840527
2016-08-07,375.43,1.16,371.12,375.43,371.12,4500,16155000,847720
2016-07-07,371.12,0.21,372.44,372.44,370.6,6671,30894600,837989
2016-06-07,371.89,0.74,369.16,371.89,366.08,164,777760,839727
2016-05-07,369.16,0.17,368.53,369.16,366.23,1899,4944450,833562
2016-04-07,368.53,0.99,372.23,372.23,368.53,500,1325000,832149
2016-01-07,372.23,0.9,375.6,375.6,372.23,1792,6481750,840500
2016-06-30,375.6,0.2,376.37,376.37,375.6,3365,12864820,848100
2016-06-29,376.37,0.55,374.32,377.65,374.06,55940,160915280,849837
2016-06-28,374.32,0.07,374.57,374.57,374.32,1450,6711000,845207
2016-06-27,374.57,0.91,371.75,374.83,371.75,2996,10787780,845785
2016-06-24,371.2,0.79,374.17,374.94,370.8,12210,32495820,838178
2016-06-23,374.17,0.76,371.35,374.43,371.35,28015,73515000,844883
2016-06-22,371.35,0.0,371.6,371.6,368.27,5700,14565000,838517
2016-06-21,371.35,2.18,379.82,379.82,371.35,2778,10915680,838504
2016-06-20,379.63,0.39,381.23,381.23,379.63,34,165920,857214
2016-06-17,378.15,0.6,377.25,378.15,376.73,3200,12780000,853870
2016-06-16,380.44,0.19,381.15,381.92,378.85,26845,105936580,859028
2016-06-15,381.15,0.09,380.99,381.51,380.99,9101,35170980,860647
2016-06-14,381.51,0.14,381.15,381.51,377.96,9040,36629000,861447
2016-06-13,380.97,1.58,375.03,380.97,375.03,10039,41998180,860233
2016-10-06,375.03,0.43,373.26,375.03,371.49,47110,179574000,846819
2016-09-06,373.44,0.81,373.62,373.62,373.27,4387,15254300,843233
2016-08-06,370.44,0.08,370.16,370.44,370.16,3120,13067000,836447
2016-07-06,370.16,0.84,367.08,370.16,367.08,17890,54288600,835825
2016-06-06,367.08,1.03,363.33,367.08,363.33,7300,35319200,828860
2016-03-06,363.33,0.57,361.0,363.33,361.0,7122,26124680,820392
2016-02-06,361.26,0.0,361.26,361.26,361.0,16114,51199080,815728
2016-05-31,361.26,0.0,361.26,361.26,361.26,1700,7925000,815728
2016-05-30,361.26,1.06,365.14,365.14,356.41,24492,73775890,815728
2016-05-27,365.14,0.15,364.6,368.48,364.6,1797,6965740,655427
2016-05-26,364.6,0.91,367.95,367.95,364.6,2604,8816550,654469
2016-05-25,367.95,0.6,370.17,370.17,367.95,1421,6445900,660469
2016-05-23,370.17,0.0,370.17,370.17,370.17,200,1080000,664469
2016-05-19,370.17,0.0,370.17,370.17,370.17,1166,5480200,664469
2016-05-18,370.17,0.0,370.17,370.17,370.17,1026,4053600,664469
2016-05-17,370.17,0.78,373.08,373.08,370.17,1264,5749400,664469
2016-12-05,373.08,0.0,373.08,373.08,372.19,45200,160920000,669688
2016-11-05,373.08,0.26,374.05,374.05,373.08,2330,11552000,669688
2016-10-05,374.05,0.78,371.14,374.05,370.25,55842,199041140,671427
2016-09-05,371.14,1.62,377.25,377.25,369.36,1295,5126000,666209
2016-06-05,377.25,0.72,374.57,377.25,373.6,6008,28377320,677167
2016-05-05,374.57,1.81,378.58,378.58,374.57,63700,228350000,672367
2016-04-05,381.49,0.88,378.15,381.49,378.15,0,0,684785
2016-03-05,378.15,1.65,384.5,384.5,378.15,619,2234590,678785
2016-04-29,384.5,0.42,383.35,384.5,383.35,4200,21068000,690193
2016-04-28,382.91,2.33,374.18,382.91,374.18,2330,11438000,687325
2016-04-27,374.18,0.48,372.4,374.18,372.4,0,0,671669
2016-04-26,372.4,3.39,384.99,384.99,372.4,55162,218690820,668469
2016-04-25,385.45,1.47,379.86,385.67,379.86,706,3464200,691891
2016-04-22,379.86,0.25,380.83,380.83,379.86,1008,4854840,681855
2016-04-21,380.83,1.41,375.52,380.83,375.52,11791,63477920,683594
2016-04-20,375.52,0.06,375.75,375.75,375.52,0,0,674069
2016-04-19,375.75,3.35,383.94,383.94,375.52,9866,48566660,674483
2016-04-18,388.79,0.06,389.02,389.02,388.79,200,1084000,697878
2016-12-04,389.02,0.0,389.02,389.02,389.02,200,1088000,698291
2016-11-04,389.02,0.0,389.02,389.02,389.02,277,1465300,698291
2016-08-04,389.02,0.4,387.46,391.02,387.46,3500,14398840,698291
2016-07-04,387.46,0.63,389.92,390.36,387.01,56022,223073020,695491
2016-06-04,389.92,1.14,385.52,390.36,385.52,2940,13562000,699910
2016-05-04,385.52,1.03,389.53,389.53,385.52,1317,5466640,692013
2016-04-04,389.53,0.46,387.75,389.53,387.75,380,1826000,699213
2016-01-04,387.75,0.5,389.68,389.68,387.75,3731,18248660,696013
2016-03-31,389.68,0.11,389.24,389.68,389.24,74,402560,699491
2016-03-30,389.24,1.18,384.7,389.24,384.7,1717,8404660,698691
2016-03-29,384.7,0.5,386.64,387.61,383.73,2617,13211460,690547
2016-03-28,386.64,0.05,386.85,389.76,386.64,21260,85676460,694026
2016-03-25,386.85,0.46,385.07,386.85,384.39,1935,8672260,694408
2016-03-24,385.07,0.23,385.96,388.19,385.07,12296,50565680,691208
2016-03-23,385.96,0.0,385.96,385.96,385.96,410,2238600,692808
2016-03-22,385.96,0.35,387.3,387.74,385.96,17669,71900300,692808
2016-03-21,387.3,0.23,388.19,388.19,387.3,4386,21758800,695208
2016-03-18,388.19,0.0,388.19,388.19,388.19,7201,30296080,696808
2016-03-17,388.19,0.0,388.19,388.19,387.5,26252,110655120,696808
2016-03-16,388.19,0.46,386.41,388.19,386.41,22012,92145280,696808
2016-03-15,386.41,0.0,386.41,386.41,385.25,3394,16966040,693608
2016-03-14,386.41,0.0,386.41,386.41,386.41,106,541800,693608
2016-11-03,386.41,0.0,386.41,386.41,386.41,200,1092000,693608
2016-10-03,386.41,0.08,386.72,386.72,382.84,3000,14532000,693608
2016-09-03,386.72,1.03,386.27,388.05,386.27,4663,19060110,694166
2016-07-03,390.73,0.0,390.73,390.73,390.28,21328,87870880,701366
2016-04-03,390.73,0.0,390.73,390.73,390.73,1200,6436000,701366
2016-03-03,390.73,0.0,390.73,390.73,390.73,794,4164720,701366
2016-02-03,390.73,0.25,391.7,391.7,390.73,8759,36513340,701366
2016-01-03,391.7,0.18,391.01,391.7,391.01,9490,41964400,703105
2016-02-29,391.01,0.34,389.7,391.93,389.7,6905,29938100,701864
2016-02-26,389.7,0.68,387.08,389.7,384.85,5348,23835400,699519
2016-02-25,387.08,1.14,391.54,391.54,387.08,9787,43596960,694821
2016-02-24,391.54,0.29,389.76,391.54,389.53,8190,41507000,702821
2016-02-23,392.66,0.08,393.4,393.4,392.43,128953,627967500,704840
2016-02-19,392.96,0.0,392.96,392.96,392.73,2000,10900000,705366
2016-02-18,392.96,0.11,393.4,393.4,392.96,2000,10920000,705366
2016-02-17,393.4,0.38,394.89,394.89,393.4,2582,13789440,706166
2016-02-16,394.89,0.57,392.67,394.89,391.98,1200,6492000,708845
2016-02-15,392.67,0.25,386.85,392.67,386.85,5570,26917000,704845
2016-12-02,391.7,0.06,391.93,391.93,391.01,1714,9066600,703105
2016-11-02,391.93,0.11,391.48,391.93,390.56,2050,11074000,703519
2016-10-02,391.48,0.0,391.48,391.48,391.48,3598,18326200,702719
2016-09-02,391.48,0.56,389.31,394.16,387.93,12082,60633800,702719
2016-08-02,389.31,0.06,389.08,389.31,389.08,5200,28402000,698821
2016-05-02,389.08,0.19,388.34,389.08,387.88,3000,14218000,698408
